88,Eight-party task force outlines future climate goals for Finland,"The Finns Party abandoned the task force last week, saying the goals discussed by the other parties were too ambitious.

The remaining eight parties stated last week that both Finland and the European Union should reform their climate policies in order to ensure they can do their part in limiting global warming to 1.5ºC above pre-industrial levels.

“The EU should design its long-term climate actions in a way that it achieves carbon-neutrality before 2050,” the joint statement reads.

The parties acknowledged that achieving carbon-neutrality by the midway point of the century will necessitate that the emissions reduction target for 2030 is raised from the current 40 per cent to at least 55 per cent compared to the levels of 1990. The EU, they added, should also globally promote carbon pricing, carbon footprint calculation and the implementation of the Paris Agreement.

“As the entire world moves toward carbon-neutrality, an ambitious climate policy will also support the competitiveness of European industries,” they highlighted.

Emissions trading scheme must be developed further

Another crucial aspect is developing emissions trading within the EU, according to the eight parties.

The union should place further emphasis on the emissions trading scheme in adopting stricter reduction targets to ensure energy and industrial production proceed toward carbon-neutrality across member states.

Finland, they pledged, will contribute actively to the development of the emissions trading scheme in a way that the pricing of emissions rights encourages cutting emissions efficiently and rapidly while nurturing the competitiveness of European industries.

“The number of emissions rights entering the market annually must be reduced clearly more than the current 2.2 per cent a year, unused emissions rights must be annulled and the emissions trading scheme must be expanded to cover, for example, building-specific cooling and heating,” they outlined.

“The coverage of the emissions trading scheme for aviation must additionally be expanded.”

Finland, meanwhile, should adopt stricter national emissions reduction targets and take action to ensure its carbon sinks more than offset its greenhouse gas emissions no later than in the 2040s. The country should additionally draft a comprehensive carbon sink policy for the land-use sector.

“We will grow Finland’s carbon sinks on a long-term basis by promoting forest growth, launching a major reforestation programme, mitigating deforestation strongly, reducing emissions produced by peat lands and developing carbon capture in agriculture,” the parties pledged.

They also declared that heat and electricity production in the country should be almost emissions free by the end of the 2030s.

Budgeting for sustainable development should be made more efficient by introducing climate resilience assessments into fiscal planning. A larger share of development policy funds, meanwhile, should be allocated for efforts to reduce greenhouse gas emissions, adapt to climate change and foster carbon sinks.

Both Finland and the EU should additionally step up investment in research, development and innovation activities.

The task force also outlined that the country should promote not only low-emission and emissions-free transport, but also the circular economy and sustainable consumption and production by developing how product carbon footprints are calculated and accounted for.

The task force consisted of representatives of the Blue Reform, Centre Party, Christian Democrats, Green League, Left Alliance, National Coalition, Social Democrats and Swedish People’s Party.",Finland,2018.12
99,Page Not Found - EUR-Lex,"The page you are looking for wasor

To find your way again, go to our homepage.",European Union,2018.12
103,National recognition for Welsh firm recycling value into the NHS,"The Cardiff-based Thermal Compaction Group (TCG) has been Highly Commended for its work with a health trust in England after pioneering the recycling of medical waste wrap material to generate income for the NHS.

TCG’s collaboration with the University Hospitals of Derby and Burton NHS Foundation Trust was Highly Commended for both the Estates & Facilities and Environmental Practice trophies at last week’s Health Business Awards in London, just weeks after the partnership won the Healthcare Estates Sustainable Achievement accolade.

Single-use sterilisation wraps, used for surgical instruments in millions of operations in hospitals across the UK every year, and polypropylene patient transfer sheets create a large amount of bulky waste which goes for incineration or landfill nationwide. TCG is able to remove the materials from the waste stream, avoiding incineration, reducing the cost of transport, and creating value by returning it to the UK supply chain for use in new products – and now healthcare providers worldwide in countries as far afield as South Africa are adopting the technology.

Chief Operating Officer at TCG is entrepreneur Thomas Davison-Sebry who said:

“Being recognised nationally for our partnerships with the NHS is terrific and raises the profile of this exciting and innovative technology which can bring such benefits to healthcare providers in the UK and across the world, addressing global waste management problems and contributing to the circular economy. In one easy operation, we can take the wrap as waste, reduce its volume substantially, render it inert and then re-introduce it to the supply chain, removing high incineration costs and creating revenues for a health service under persistent pressures.”

TCG employs globally pioneering and patented Sterimelt technology to offer a sustainable solution for the disposal of the single use plastic healthcare materials, using machines to heat the wraps at approximately 320°c to create inert, sterilised, briquettes which can be sold on to produce the likes of garden furniture, fences, buckets, plant pots, ropes and chairs.

The company and its Welsh NHS partner, Aneurin Bevan University Health Board, had support from the Bevan Commission, tasked by the Welsh Government to help SMEs make health services improvements in Wales. The technology was successfully trialled at St Woolos Hospital, Newport, part of the Aneurin Bevan University Health Board.

TCG is also working with Styromelt technology to recycle polystyrene.",United Kingdom,2018.12
108,'Fast fashion' in the firing line,"IT is the latest form in convenience shopping - clothes so cheap they can be worn only once and then discarded without impacting on household budgets.

Fast fashion has become a byword in the industry for sparkly dresses, smart shirts and t-shirts which sell for buttons up and down the high street.

Yet now there is a growing weight of evidence the prevalence of clothing so cheap it can be easily disposed of is harming the environment - and adding to the dangers of global warming.

And experts and campaigners are warning shoppers not to add to the pile as Scotland gets into the swing of the party season and the rush of last-minute Christmas gift-giving.

Recent research on the textile industry has found that it accounts for 8 per cent - 1.2bn tonnes - of global greenhouse gas emissions.

READ MORE: Fast-fashion can be just as durable as designer brands, says academic

The UK play a large part in this, consuming almost 27kg of new clothing per head per year compared to only 9 kg in France.

Global clothing production has doubled since 2000, and it takes 700 gallons of water to make 1 t shirt, the equivalent of 3 years’ drinking water for your average person.

Politicians are now urging people to think of more sustainable options for their wardrobes, to help cut down on waste.

Labour's Environment spokesperson Claudia Beamish said: “The festive season is the time to get your glad rags on and you may look to fashion for presents for loved ones.

“Many of us are used to being mindful about recycling Christmas cards and wrapping paper – but we are more blasé about fast fashion and textile waste. But we should all consider more sustainable options when planning partywear and gifts this winter.

“Scottish Labour has set the ambitious target for Scotland of net zero greenhouse gas emissions by 2050, and a shift to a more circular economy will be an important step.""

READ MORE: Fast-fashion can be just as durable as designer brands, says academic​

She said that around 95 per cent of the clothes that are thrown away could be recycled or reused and highlighted the work of the ‘Miixer’ Zero Waste Hub in Dunbar, East Lothian, which diverts more than 30 tonnes of material from landfill every month to reuse for community benefit through donations to charities and its shop.

Susan Guy, a Director of Miixer CIC, said: “Miixer CIC’s ‘Big Pick’ initiatives aim to alleviate local clothing poverty, create jobs and significantly reduce CO2 emissions by keeping textile waste local. Our waste is our resource.”

Last month, U.K. lawmakers wrote to the heads of online retailers including Amazon.com Inc. and Asos to seek evidence about the environmental and social impacts of selling cheap clothes.

Fashion designer Stella McCartney has also criticised the trend, saying that people needed to be more aware of the impact the clothing industry has on the planet.

She said: “People wear, on average, fast fashion about three times before it’s thrown away. We need to educate.

“Big industry leaders have a much bigger impact than I do. Business leaders have to man-up.”

At Westminster the Commons environmental audit committee (EAC) has been examining the impact of clothes production, especially those items produced cheaply and quickly.

READ MORE: Plastics industry under pressure on pollution

Last month Labour MP Mary Creagh, chair of the committee, grilled representatives at fashion retailers, asking Primark's head of ethical trade and environmental sustainability Paul Lister on how the firm can justify selling T-shirts for as little as £2 or £3.

Mr Lister said: ""Primark has never done any significant advertising at all, and that can save us in any year £100m to £150m, compared to some of our larger rivals. That goes straight into price. That keeps our pricing low.""

""It's our business model that takes us to a £2 T-shirt.""

Carol Kane, joint CEO of online fashion house Boohoo, said a small number of dresses intentionally sold at a loss, to drive more traffic to the site.

Ms Kane, asked if consumers were now too accustomed to cheap, disposable clothes, said: ""I believe this all comes back to consumer demand. I've been in the industry for 32 years, and in that time I've seen prices decline.""

Jamie Beck, from the Arcadia group, which includes Topshop, Dorothy Perkins and Burton, said that people should not throw away clothes which can still be used, adding: ""These garments aren't designed to be a disposable item, to be bought for [just] a holiday. They're designed to be long-lasting.""",United Kingdom,2018.12
113,ChemicalWatch,"Sign up for our free membership to receive:

Privacy: we take our visitors' privacy seriously and will not share your information with any third parties without your permission. For details, please refer to our privacy policy",United Kingdom,2018.12
114,ChemicalWatch,"Sign up for our free membership to receive:

Privacy: we take our visitors' privacy seriously and will not share your information with any third parties without your permission. For details, please refer to our privacy policy",United Kingdom,2018.12
115,Directive fails to ackknowledge potential of biodegradable plastics,"“This directive is a valuable initiative to raise awareness for consumption patterns and tackle marine pollution”, says François de Bie, Chairman of EUBP. “However, it is necessary to combine ambition and proportionality within the directive – so that unnecessary single-use plastics are avoided, while provisions for the circular economy and the EU’s internal market are safeguarded. Biodegradable certified compostable plastics fulfil Europe’s requirements for health and safety and can be recycled organically together with food waste”.

The priority should be the use of multi-use option where feasible. However, EUBP considers a general restriction of single-use cutlery and plates an excessive move that will create negative consequences in contexts where EU legislation for hygiene and food contact need to be fulfilled, but where no multi-use options can be deployed. “When implementing the irective, Member States should envisage the possibility to create limited, efficient exemptions for innovative compostable plastic products that facilitate organic recycling”, says de Bie. As boosting organic recycling is a major pillar of the European circular economy, such considerations would support the European Commission’s commitment towards a sustainable circular bioeconomy while safeguarding the investments and the jobs created by the European bioplastics industry.

On a different note, EUBP fully supports the European institutions’ decision to restrict the use of oxo-degradable plastics. Significant evidence suggests oxo-degradable plastics merely fragment into small pieces, contributing to microplastics pollution. In order to ensure the use of biodegradable plastics in the context of a strong European circular economy, it is important to clearly define the difference between oxo-degradable and biodegradable plastics. The directive at hand, therefore, needs to provide unambiguous definitions.

EUBP looks forward to discussing the use of bio-based feedstock for the production of plastics as well as the benefits biodegradable plastics can offer in a circular economy context with the European institutions and Member States in 2019.",Germany,2018.12
117,TOMRA tackles global waste with sensor-based sorting solutions,"Our planet is facing a waste crisis: more than eight million tonnes of plastic enters our oceans every year; fewer than half of all plastic bottles are collected for recycling; and one third of all food produced globally is never eaten. You don’t have to be a mathematician to know that our industrial model is not sustainable, and that unprecedented action is required to stop us from destroying the planet. In essence, we need a paradigm shift in the way we produce and consume fresh food and goods.

Many of us in the recycling industry are convinced a resource revolution is already taking place, and that a circular economy will soon become a reality. Action is no longer just for activists: technology innovators are showing companies how to gain value from waste through a powerful combination of expert knowledge and cutting-edge solutions, such as artificial intelligence (AI) and machine learning.

It’s through these clever applications – which help to unlock the full potential of local and global farmland, as well as make cities smarter and more sustainable – that TOMRA and other ambitious companies are leading the transformation towards a circular economy.

Wasted opportunities

 A key area for change lies in plastics. Our use of plastic has increased 20-fold over the past 50 years, and it’s expected to double again in the next two decades. For manufacturers, plastic brings unrivalled functional properties at a low cost. Indeed, there is nothing inherently wrong with the material itself, but it does have a disastrous effect on the environment when it’s not collected and recycled effectively.

But managing plastic more sustainably doesn’t have to be arduous. In fact, a burgeoning economy is emerging from the process of recovering, washing and sorting plastic taken out of waste streams. What’s more, innovative sensor-based technologies – like the reverse vending machines (RVMs) developed by TOMRA in 1972 – are making this collection process a convenient part of everyday life.

Today, the use of RVMs at supermarkets allows people to deposit their empty beverage containers for a small refund, driving huge increases in recycling rates – up to 98 percent, in some cases. TOMRA itself captures 35 billion used beverage containers every year, representing 2.5 percent of the total sold in 2017. Clearly, there is still much more to be done.

By collecting a greater volume of plastic packaging materials, it is estimated that we can introduce around $100bn (€86.3bn) of value back into the global economy. To achieve this, TOMRA provides pioneering, sensor-based sorting solutions to the waste and metal recycling industries, recovering many types of valuable materials from the waste stream and sorting them efficiently. In other words, we literally turn waste into value.

Manufacturers and brand owners can also benefit from making new products out of recycled plastics. Consumer packaged goods account for around 40 percent of plastic use, so it is reassuring to see some of the world’s largest brands committing to the use of recycled raw materials. Naturally, the market wants recycled material that is of a high enough quality to be reused; if this is achieved, virgin material could be replaced entirely.

Fortunately, brand owners are already working with technology companies on lighthouse projects that replace virgin plastics with 100 percent recyclates. This includes redesigning products – around 80 percent of a product’s environmental impact is determined at the design stage – and developing ‘closed loop’ recycling for plastic materials.

Trash talk

 The accelerated sustainability movement is being supported by both consumer demand and legislation. The European Commission has set new targets for member states to recycle around 70 percent of packaging waste by 2030. Some countries are far off these goals and don’t have the necessary infrastructure in place, so it will take significant investment, as well as collaboration with technology innovators that are working hard to reshape the industry.

Restrictive policies such as China’s National Sword initiative – which was introduced in February and bans the import of 24 types of waste material, as well as greatly increases the required purity level of accepted items – are also having a major impact. The world’s reliance on China as a dumping ground for pre-sorted (but dirty) waste has been thrown into sharp focus. Consequently, countries in Europe and North America are sitting on a lot of plastic, realising they must invest in their domestic waste management capabilities.

At the same time, consumers are demanding that products be made responsibly, and have placed a greater emphasis on the environmental, social and ethical practices of brand owners. Both of these factors are motivating companies to change their processes and products.

Food for thought

 Resources go beyond plastics, however, and another key area in which technology is acting as a catalyst for change is the food industry. Imagine if we could reduce vast amounts of food waste by making sure every product is grown, harvested, handled and stored more efficiently. Ambitious companies like TOMRA are transforming the global food supply chain by using sensor-based technology to increase yields and perform sophisticated food analysis and grading.

This technology can be applied to fresh foods, including fruit, vegetables and nuts, which must be carefully treated to avoid perishing, as well as to processed foods such as French fries, which must meet consumer expectations every time. Through automation, thousands of items can be sorted every minute, providing huge commercial benefits to food producers.

Sensor technologies can also tell producers how ripe an apple is, how long it can be stored and, as a result, where and when it should be delivered to consumers. The same technology means that retailers may be able to guarantee an apple’s sweetness, raising its market value. Essentially, the art of farming has become a science.

But the use of technologies such as automation, blockchain, AI and machine learning goes far beyond producing the perfect apple. According to the UN, the global population could reach 9.8 billion people by 2050, a feat that would require approximately 70 percent more food to be produced than is consumed today. With urban populations growing, the chance of increasing farmland proportionately appears slim.

What’s more, consumers are more empowered than ever: they demand not only fresh, local and healthy food, but also variety, traceability and year-round supply. This is making the food supply chain even larger and more complex, highlighting the importance of automation to the market of the future.

Fortunately, traditional producers are already making moves in this area. In precision agriculture, for example, sensors attached to plants are measuring the levels of irrigation and fertiliser required for each crop, increasing yields by some 30 percent. ‘Agritech’ – such as mechanical harvesters and sorters – is also helping farmers overcome labour shortages, while fresh-food processors are benefitting from having several stages of automated quality control before distribution, protecting their clients and their reputations.

New technologies have already shown numerous industries that it is possible to create economic value in a way that also benefits society. TOMRA’s vision of ‘leading the resource revolution’ strongly reflects this: its technology is helping businesses capitalise on long-term trends, such as the circular economy and the future of food.

By transitioning from the role of supplier to critical partner, TOMRA is forging strategic relationships and making selected investments that will help to meet the industry’s future demands. Whether relating to recycling or the food industry – or many other sectors, for that matter – these technologies provide invaluable benefits to consumers, businesses and the environment alike.",United Kingdom,2018.12
118,How packaging design impacts Christmas recycling behaviour,"Packaging design has an impact on whether consumers keep up Christmas recycling according to a new study.

The study was conducted by researchers at CTF, Service Research Center at Karlstad University, Sweden and assesses how packaging design influences consumer behaviour in terms of Christmas recycling.

How does packaging design influence the user?

Helén Williams, Lecturer in Environmental and Energy Systems, who led this study, said: “If the package consists of several different materials that have to be separated, or need to be rinsed, the handling time and hence the resistance to sorting increases. Uncertainty about how to clean or sort the packaging also plays a role. One example is the plastic lid on the milk carton packaging. Should the lid stay on the packaging or should the entire plastic part be torn off?”.

Many of the study’s participants stated that they were concerned about sabotaging the system for the recycled materials. This mean that they chose to throw the packaging in the normal waste bin when they were unsure.

Williams explained the motivation for conducting the study: “We wanted to investigate what packaging characteristics make motivated consumers throw the packaging in the waste. If motivated consumers experience such major obstacles to certain packaging, it can be expected that even more packaging will be discarded if less motivated. The consumers’ willingness to sort is crucial for an improvement.”

Williams added: “Although our results need to be verified in a larger study, our pilot study provides many ideas on how packaging designs should be developed to make it easier to sort. In order to reach the ambitions of the EU’s Circular Economy Strategy, the industry needs to understand how packaging design can help consumers to sort. If the questions are handled with the correct insight into materials, technology and consumer behaviour, Sweden can lead the development of knowledge that globally can contribute to reducing plastic waste in the oceans.”",European Union,2018.12
121,Des King | A Christmas wish: consumers doing their circular economy duty,"I’m an incurable nostalgia junkie. The Museum of Brands is my spiritual home; actually, I could be eligible as an exhibit myself. Just now is a particularly fruitful time of the year for mining rich pickings from days of yore. Not always totally authentic if truth be told, but who’d begrudge a sprinkling of journalistic license if it paints every Christmas past snow white, and repeatedly doles out a shiny sixpence in each helping of plum pudding. So, hey-ho (ho ho), it’s never too late to have a happy childhood. Wouldn’t you agree, Tiny Tim?

One bygone from the past that I recall with unvarnished clarity but had imagined to be irrevocably out of date is getting money back on the empties. Should this practice be re-introduced (under the more official sounding guise as the DRS: deposit return scheme) it’ll be directed towards recovering some of the estimated 700,000 PET bottles littered each day. Ironic really: it was the adoption of plastic in the 1980s that led to the previous custom being discontinued.

The supporters of DRS are banking upon its ability to engage consumers as the last crucial link in the supply chain in fuelling the furtherance of the circular economy; in which their participation hitherto has been decidedly unreliable. It’s a laudable enough aspiration, and with the sepulchral forebodings of you know who still reverberating it’s one that’s worth pursuing. Plus it’s a recycling mechanism that’s been shown to work in other countries; for example, Germany where all bar 3% of non-reusable bottles are studiously returned.

The unvoiced stumbling-block in terms of soliciting the proactive engagement of consumers in the recycling process, however, is they’re being expected to make something out of nothing for someone else. So if the general public’s green appetite can be stimulated by the prospect of a couple of bob a pop or whatever, then all well and good.

But as is often the case: beware the spectre of unintended consequences; notably, the potentially adverse impact of a DRS habit on kerbside behaviour. Limit it to PET bottles, and suppliers of alternative substrates could justifiably protest that they stand to lose market share should consumers be more attracted to a format with cash-back prospects. Remove the waste packaging that has value from the regular bin collection – whether that’s rigid plastics, glass, metal or board – and local authorities may well lose interest in picking up the remaining scraps not worth their while. As Lord Deben pointed out at Packaging Innovations, no other country operating our kind of widespread kerbside collection system has ever introduced a DRS scheme. Maybe there’s a reason for that?

It also might undermine the viability of that other has-been from a less wasteful era: the water fountain. But even so, if it encourages the general public to get Blue Peter about Blue Planet what’s not to like. So get stockpiling those empties. Although Christmas present might not see DRS abroad in the land, by Christmas future there’s every likelihood we’ll be merrily singing “weer all reecyclers now.” In the meantime: bless us, every one. Cheers.",United Kingdom,2018.12
122,ChemicalWatch,"Sign up for our free membership to receive:

Privacy: we take our visitors' privacy seriously and will not share your information with any third parties without your permission. For details, please refer to our privacy policy",United Kingdom,2018.12
125,Green technologies gearing up globally in East and West,"The EU has been a pioneer in green technologies for decades, but China is rapidly catching up in eco-innovation, explains Prof Dr Raimund Bleischwitz

The EU has been a proud pioneer in green technologies since the 1970s. International milestones such as the Paris Agreement on Climate Change signed in 2015 confirm leadership and ambitions. Yet, the EU has recently been crippled following concerns over migration and struggles with the state of the union itself – absorbed by managing Brexit and sweeping populism. As a result, the EU’s pioneering spirit in environmental action seems to vanish, and forces of fragmentation appear stronger than attempts for integration. So, what’s the evidence of green shifts and what trends may come up?

One needs to look at the wider picture of societal transitions to grasp the fundamental uncertainties and the ubiquitous ‘age of anger’ (Mishra Pankaj). Others call it a ‘productivity puzzle’ – a quest for the wellsprings of prosperity. For decades, if not centuries, labour has been the main driving force. The engine of growth based on labour has been stuttering in many countries, and the future challenges of Industry 4.0 – name it digitalisation and artificial intelligence – is likely to accelerate crisis.

The troubled state of the environment with tonnes of plastics polluting oceans and sea animals, historic droughts and other extreme weather events, call for a restart in efforts to think through productivity and prosperity. For a turnaround, societies will need to reconsider productivity and move towards a circular economy (CE), one that creates public values through unleashing resource productivity. Fortunately, the Europeans are not alone any longer.

The hubs of innovation and change are shifting eastwards. China, Japan and South Korea have strong national strategies for enabling a circular economy and low carbon societies. After more than 15 years of being a frontrunner, the new Chinese policies enacted in 2017 introduce product redesign and the sharing economy, with value creation opportunities particularly for cities. Large-scale industrial parks such as Liuzhou and Kawasaki in Japan demonstrate radical emission reductions and cost savings through principles of industrial ecology and cascading energy use. New lighthouse projects such as Lingang City and its Low Carbon College, located close to Shanghai Disneyland to attract millions of visitors in the future, start to act as living laboratories for the next great transformation – towards a circular economy.

Collaboration across movers and scalers, not confrontation

Geography and scale matter, as much as new modes of collaboration. The idea of a ‘first mover’ is often associated with a personality or a firm unleashing a Schumpeterian dynamic of overcoming barriers towards becoming a champion; national systems of innovation would underpin such efforts. The innovation systems of the 21st century may look different. The new normal cuts across nation states. International collaborations may well be embedded in regional action across multiple stakeholders to test and integrate novel products into systems of provision – the electric vehicles in Chinese cities being a splendid example.

Yet, such case also demonstrates how transformation spreads from developing key technologies and testing new systems towards ‘first scalers’ in mass markets: green transitions are spanning continents and involve producers, consumers, and governments. China now constitutes 60% of all new electric cars in the world, and some observers expect a ban for gasoline cars as early as in 2022 – quite a disruptive shift and a nudge for Europeans as well as for industries to stay alert as second movers. Mission-oriented policies (Mariana Mazzucato) ought to be developed. Imagine a mobility being independent of oil in the year 2030, what a different world it would be.

No doubt, there will be winners and losers. However, the savings on purchasing and processing costs for energy, materials and water as well as on total costs to access are enormous, compared to returns on old-fashioned investments and linear business models. Estimates done by the Ellen MacArthur Foundation count such savings equivalent to around 14% and 16% of China’s projected GDP in 2030 and 2040, which altogether could enable more Chinese urban dwellers to enjoy a middle-class lifestyle with low environmental impacts. European findings give evidence for double-digit cost savings in manufacturing outweighing efforts in change and enabling investments into new products and services to the benefit of the people.

Key enablers are within the built environment and access to affordable housing, mobility and food, hence in line with key SDGs. New collaborations can bring along new and refurbished buildings following a modular and multi-functional design, with components being ready for reuse and digitally enabled sharing models. In energy, food and water, cities could become regenerative and recover nutrients for urban farming. Universities, labelled as ‘one of the greatest institutional inventions of the past millennium’ (Andy Haldane) have a particular role to play as providers of knowledge and social skills as well as facilitators for life-long learning across cultures. Blending traditional silos of knowledge and skills with grand challenges, novel solutions and upscaling them will be key in going beyond CO2 reduction towards addressing resource interlinkages (the ‘nexus’) in a more holistic manner towards a circular economy and systemic eco-innovation.

The China – EU agreement on a circular economy signed in 2018 has been a useful step in the right direction; we propose six actions for the way ahead:

1) Collaborations among cities and industrial parks, to include low carbon energy systems, circular buildings with recovery options for materials, shared zero-emission vehicles, and urban nexus innovations such as Alibaba’s JuTuDi and working with circular economy utilities such as Veolia.

2) Ambitious CE standards for key product groups in construction, mobility and food that enhance affordability and sharing.

3) A regional Platform for information and better policy, combined with an action clearinghouse on CE initiatives, technology, and know-how transfer in order to practice what is preached.

4) Redesigning the ‘one belt, one road’ initiative towards a green EurAsia platform, with extended producer responsibility schemes, green supply chains, and creative solutions for the fossil fuel economies of Central Asia and for eco-innovations in Eastern Europe.

5) Coordinated market-based incentives towards removing harmful subsidies, transforming the ‘zombie industries’ of cement and steel, and unleashing investments into CE and public values.

6) A Foresight Commission assessing pathways and options towards 2030 and beyond, with scenarios and modelling interacting with planning and stakeholders.

The years ahead will look brighter if opportunities of collaborations are being grasped and if people realise they benefit from tangible innovations on the ground and participate in change rather than feeling left behind.

This publication has benefitted from funding from the European Union’s Horizon 2020 Research and Innovation Programme under grant agreement No. 641974. (Green.eu./Inno4SD.net)

*Please note: this is a commercial profile",United Kingdom,2018.12
126,400 - Invalid URL,"The url you requested is wrong or corrupt

We are sorry but the request could not be understood by the server due to malformed syntax. This is probably because the url you requested in invalid. Please inform the owner of the page where you found the url that it is malformed.

If you continue to have problems, please contact admin@lexology.com and in your email include the URL and the address of the site where you found it.

Try searching for the content instead?",United Kingdom,2018.12
127,ChemicalWatch,"Sign up for our free membership to receive:

Privacy: we take our visitors' privacy seriously and will not share your information with any third parties without your permission. For details, please refer to our privacy policy",United Kingdom,2018.12
132,ChemicalWatch,"Sign up for our free membership to receive:

Privacy: we take our visitors' privacy seriously and will not share your information with any third parties without your permission. For details, please refer to our privacy policy",United Kingdom,2018.12
134,Do you want to know the precious metals recipe to address potential trade offs between Chemical Management and Circular Economy?,"This article is part of our special report All that glitters is not just gold.

The “Conflict and Opportunity: Chemical Management, the Circular Economy and Precious Metals” event concluded on the 5th of December in Brussels after an inspiring afternoon of engaging debate around the subject.

We are delighted to be able to share with you our formal conclusions derived from the afternoons lively debate. Below are the video conclusions for you viewing. Our event page is also available, where you can download a conclusion summary document from the day as well as other event related documentation.",Belgium,2018.12
